ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100
1,20120322 1:00,0.311624839950205,3.76552459613823,-0.224632717806236,5.17492106391129,-0.221794849673008
1,20120322 2:00,0.168311244673235,3.94399783346186,-0.426636250538273,5.37383258703101,-0.488400083396374
1,20120322 3:00,0.22535475386305,4.17766366151852,-0.457713717112433,5.70657964113869,-0.541941921224876
1,20120322 4:00,0.179776333010925,4.58361290363904,-0.524308288342774,6.34813069564519,-0.674968549231772
1,20120322 5:00,0.477116805936245,5.15204500632875,0.0856979841271563,7.46547320205842,0.243522359496345
1,20120322 6:00,0.76299217894908,4.98904632715457,0.496808470522466,7.29909967500458,0.757413607108049
1,20120322 7:00,0.502020479586718,4.8172787316957,-0.175352735095783,7.09896030297672,-0.15169368055734
1,20120322 8:00,0.532938625169532,3.93677637299212,-0.77869955044268,6.37268767380812,-0.994011665364495
1,20120322 9:00,0.321680285787536,3.32707878190387,-1.55030864909824,6.31927624630375,-2.36622825136095
1,20120322 10:00,0.789211522510887,3.59943100533415,-1.50058470257958,7.01301087940647,-2.55997242742079
1,20120322 11:00,0.608589398317575,4.03787681956851,-1.52988631392094,7.18490972654697,-2.42915371025218
1,20120322 12:00,0.517150631480468,4.10235414519121,-1.52811045868813,7.26042243439797,-2.39989889164485
1,20120322 13:00,0.948031189500825,4.74093757815842,-0.828867460769537,7.76506833564614,-1.13255807046711
1,20120322 14:00,0.94643358814311,5.78289116022124,0.717014519390796,9.01440459968511,1.22825059337312
1,20120322 15:00,0.96297338569398,5.27068328547452,0.943880025382161,8.62763219361899,1.74600568495183
1,20120322 16:00,0.995489131582254,5.05352365277727,0.717458483198999,8.69454995911297,1.54839766492499
1,20120322 17:00,0.982990308988631,4.86060749451415,0.65530355005068,8.69086641238854,1.5163829577698
1,20120322 18:00,0.971337275472885,4.7471274014182,0.798703860100016,8.38390418535193,1.75594128372413
1,20120322 19:00,0.939009478971682,4.44588933610895,0.578053847423483,8.00634064609691,1.44517783323499
1,20120322 20:00,0.950192640072005,4.45517407099862,1.01535819850273,8.12053059455453,2.19089971886702
1,20120322 21:00,0.929987766338031,4.74815903862816,1.45266254958197,8.12973946136563,2.72742205257118
1,20120322 22:00,0.946715526955271,5.12212752723982,1.38562401454343,8.33110668230164,2.51877447835289
1,20120322 23:00,0.966544472451996,6.38227237920985,2.14968572845955,9.4042466280216,3.32410995661871
1,20120323 0:00,0.775584988863287,6.97804286796359,2.74814894191622,10.1096458257517,4.13882905594726
1,20120323 1:00,0.660276279474876,7.43108992448318,3.85586551272874,10.7158061114217,5.59310996512976
1,20120323 2:00,0.818250148968904,7.41827892716877,3.62538854180088,10.7629142411561,5.28112312500723
1,20120323 3:00,0.855558665258197,7.08061764081023,2.83032899096952,10.2206099381417,4.24431837348891
1,20120323 4:00,0.957052883193906,7.67815915840406,3.02597641964895,11.1437049565095,4.49012618691878
1,20120323 5:00,0.930739580722374,7.40546792985435,2.97136713735821,10.8711507773317,4.55105290990568
1,20120323 6:00,0.943802238850162,7.03532161459141,3.59356895999368,10.5621438787164,5.57157551993612
1,20120323 7:00,0.865144252359408,6.0273706473179,2.94298751034097,9.24031219081062,4.63719069068025
1,20120323 8:00,0.808946503836615,4.60260473170751,2.34185541079405,7.42664919603444,3.95596690004232
1,20120323 9:00,0.826614035591047,4.23977898633851,1.92562088120792,7.10193958750773,3.48798663985852
1,20120323 10:00,0.859223731971017,4.33540393057826,1.55195579214764,7.37729782202693,2.93439382927073
1,20120323 11:00,0.88807440798971,4.35233274845802,1.36963818827933,7.33299374763382,2.58564086320783
1,20120323 12:00,0.75519216258548,4.14872939828249,1.10347168640555,7.02791252649646,2.14444735192344
1,20120323 13:00,0.755474091927354,3.95107401114578,0.77108605482489,6.5944055707259,1.6323477406112
1,20120323 14:00,0.70970772168816,3.64955803863864,0.396990971415864,6.63702721191421,1.22424374267314
1,20120323 15:00,0.818626059317838,3.59511130005237,0.22413324321997,6.41045954033425,0.823492969923148
1,20120323 16:00,0.673902816279238,3.56720162733168,-0.064822959137347,6.38241898692089,0.37074439048607
1,20120323 17:00,0.396485281432495,3.5228206723496,-0.134912037982946,6.15416888213614,0.210023897089614
1,20120323 18:00,0.486420438441485,3.49536853524728,-0.219190930337164,6.00499313797706,0.0451015607285434
1,20120323 19:00,0.393008171472522,3.6372045769426,-0.13663201537793,6.24445946412716,0.164328854849444
1,20120323 20:00,0.405694946609977,3.51778778054751,0.448160298916639,5.94386473153593,1.16069086783336
1,20120323 21:00,0.21088243113757,3.11835918570875,0.888044517683804,5.1250805718658,1.86607525551781
1,20120323 22:00,0.145944929838365,3.24097873143245,1.51411628945799,4.80597907402175,2.56673256986707
1,20120323 23:00,0.0715158340198019,3.21169645185664,2.72326039813176,4.57380329175913,4.02424684821729
1,20120324 0:00,0.0423832349727578,2.81547060634649,3.34847218120846,3.85596512437709,4.69601649218483
1,20120324 1:00,0.101212289646088,3.23681563004441,2.94043901838235,4.36193206911912,4.14233172389343
1,20120324 2:00,0.0964195066180222,3.36444857154967,2.97215877544776,4.52702019243117,4.13373384956962
1,20120324 3:00,0.110234000175232,3.20963454064978,2.85439074123682,4.35545802506767,4.02352473323717
1,20120324 4:00,0.158913633265442,2.97130759740693,2.83481897623902,4.04007959341833,3.98483429878003
1,20120324 5:00,0.109670140439228,2.58880270172297,2.74404647995609,3.55868817502102,3.85508455898437
1,20120324 6:00,0.0918146771860422,2.31738573660839,2.97249621967186,3.21787599888383,4.09816991486659
1,20120324 7:00,0.113993043686095,1.685523890391,3.32984965299386,2.43266694178621,4.73050449013577
1,20120324 8:00,0.076120662399528,0.939816611781579,3.16247731784021,1.42826525037511,4.85556448030026
1,20120324 9:00,0.0387181640509221,0.256350088597559,1.89334959099975,0.603287065532845,4.82234542041282
1,20120324 10:00,0.024245841325443,-0.0666715534836486,1.69965660636629,-0.234639207412324,4.48741913425355
1,20120324 11:00,0.0102433962766553,-0.326270653644035,1.68683372585049,-0.830713691863937,4.1317797872233
1,20120324 12:00,0,-0.633141213621182,1.65713863412968,-1.38933120716072,3.74682950499824
1,20120324 13:00,0,-0.955374998038777,1.61090877542797,-1.84760103965998,3.38923609562167
1,20120324 14:00,0,-1.38869671302576,1.64195364404517,-2.23465638759326,3.06017199650136
1,20120324 15:00,0,-1.72393014889297,1.3973065815726,-2.36043781487863,2.53257516299494
1,20120324 16:00,0,-1.8874106140926,0.714319471994007,-2.37061131267377,1.84200952980542
1,20120324 17:00,0,-1.71723335875226,0.182507374812255,-2.09176498674334,1.35740206791804
1,20120324 18:00,0,-1.30675951601004,-0.07698723352072,-1.67650130401444,1.11001777487392
1,20120324 19:00,0,-1.02234289944586,0.0168222607791069,-1.2510641234904,1.1178340242592
1,20120324 20:00,0,-0.777713094894113,-0.00713627913200021,-0.804355083940165,1.12447783623669
1,20120324 21:00,0,-0.417268213791302,-0.218038919194561,-0.41036326023747,0.997854596195149
1,20120324 22:00,0,-0.126548735918214,-0.0776621219689204,-0.112557233870644,0.999808658541469
1,20120324 23:00,0,-0.0359451046027535,0.905312902834662,-0.0843488990750281,1.20576682984361
1,20120325 0:00,0,0.239411148829886,1.0521011403182,0.242127893805374,1.34255119408601
1,20120325 1:00,0,0.49997779685007,1.07007232511351,0.592863448650323,1.36635189527318
1,20120325 2:00,0,0.751002499755,1.22019806162582,0.961672925178537,1.55771073006704
1,20120325 3:00,0.0407856399285665,0.6853046282916,1.43049206974622,0.863649225205153,1.82786437918778
1,20120325 4:00,0.0441687794040193,0.459447766693545,1.61276653961775,0.594741297308817,2.07107088401491
1,20120325 5:00,0.0846724920952187,0.222150977228729,1.76967595381137,0.346489704655915,2.27914377033266
1,20120325 6:00,0.0708579995902629,-0.0452164797715738,1.73811710546791,-0.0230709113356974,2.30199767751838
1,20120325 7:00,0.0733013795033173,-0.329907256112972,1.49301988141736,-0.3956360851809,2.03286733767461
1,20120325 8:00,0.0421013045786289,-0.402469084296428,1.11077439120133,-0.798622407293704,2.38386241967618
1,20120325 9:00,0.0289446475554661,-0.596294147867552,1.4871210312597,-1.56365795076415,3.33724556272223
1,20120325 10:00,0.0030953375044223,-0.729324166203888,1.58651665641619,-2.09283570272774,3.88369271662555
1,20120325 11:00,0.00469880623002299,-0.731939006859148,1.4803373535784,-2.17057863718939,3.72269205704854
1,20120325 12:00,0,-0.840128038970517,1.09691209333084,-2.34484299269763,2.89142382105454
1,20120325 13:00,0,-1.27680642839888,1.02819048899416,-2.52060962713267,2.0441237397213
1,20120325 14:00,0,-1.49514562311307,1.17507185791976,-2.21339358660306,1.64025767840949
1,20120325 15:00,0,-1.38728344608361,1.23229070444901,-1.74580927063806,1.60580626608475
1,20120325 16:00,0,-1.76643534109626,0.724989590890702,-1.86223588746469,1.41274191582927
1,20120325 17:00,0,-2.04753071153668,-0.208798389066052,-2.37188401337995,0.554185432449333
1,20120325 18:00,0,-1.58306964014617,-0.327955162250679,-1.76270990856451,0.469250762460615
1,20120325 19:00,0,-1.35525164805667,-0.306719301683122,-1.34657864584224,0.733264555919522
1,20120325 20:00,0,-1.4265060559125,-0.210862986621231,-1.27822495467306,1.17021761718678
1,20120325 21:00,0,-1.58339649522808,-0.386058836303579,-1.70487216988289,0.925987803082678
1,20120325 22:00,0,-1.14802552612735,-0.225315169507485,-1.64327873388429,0.687897844640408
1,20120325 23:00,0,-0.882619199618487,0.191438594130826,-1.1407664328713,0.314731061637766
1,20120326 0:00,0,0.185216352973186,0.185539743973171,0.24546144682894,0.197391597878252
1,20120326 1:00,0,-0.44034859702386,0.318414042310447,-0.577412506764668,0.33205494032188
1,20120326 2:00,0,-0.0961198319396744,0.664856052976419,-0.123442279536322,0.788055023393137
1,20120326 3:00,0.00600272562177434,0.191371411091041,1.06737469418239,0.253342034762788,1.29027133109999
1,20120326 4:00,0.0233060807107908,0.635762505610404,1.49925282781768,0.851441407460891,1.82569485206354
1,20120326 5:00,0.0486796351947181,0.504537175274444,1.64017839147842,0.664512490366866,2.00953272339182
1,20120326 6:00,0.0737712603367704,0.323230680220895,2.06412946215779,0.432588941565278,2.60623553479813
1,20120326 7:00,0.104783382717627,-0.0422350344587245,2.27258185840596,-0.0853980380925288,3.05299237294226
1,20120326 8:00,0.0635278630078613,-0.242242723932133,1.88621093803612,-0.559122006070537,3.87461414424183
1,20120326 9:00,0.0548820586186355,-0.551921824749121,1.943168353349,-1.44804033980533,4.558271926444
1,20120326 10:00,0.0277229597034467,-1.03086258353568,2.20711019028858,-2.48181943903765,4.98928101397157
1,20120326 11:00,0.0480218039219408,-1.32374230631449,2.44844521805759,-2.80629292135154,4.76299268445948
1,20120326 12:00,0.0699182400278645,-1.42834220730692,1.93347972084732,-3.01078071911193,3.9615691150377
1,20120326 13:00,0.141622023434737,-1.4505300650932,1.32632541740899,-3.3484233619256,2.93830766736503
1,20120326 14:00,0.208063148241359,-1.46099005519244,1.0714850231225,-3.71203851572494,2.59973102910867
1,20120326 15:00,0.202048675256767,-1.48191003539093,0.977828242272967,-3.89457771265237,2.45183911027475
1,20120326 16:00,0.148106378305037,-1.5434020983986,0.961680521436841,-4.2099059446192,2.43266793561109
1,20120326 17:00,0.187952255514443,-1.64610018300935,0.876831588316107,-4.41622279244901,2.29812737056079
1,20120326 18:00,0.180152237046335,-1.60901476356658,0.51159950249537,-4.39171352151887,1.41043351515256
1,20120326 19:00,0.160793155547001,-1.62169353944445,0.367444394667411,-4.41988089258783,0.9041090985892
1,20120326 20:00,0.169908837612918,-1.60742991658185,0.193049009637252,-4.3993955318104,0.442289194637905
1,20120326 21:00,0.181655855292483,-1.51329000568866,0.11935668363966,-4.08260405978805,0.101658501953295
1,20120326 22:00,0.140306359836928,-2.0042756015592,0.338084902238091,-3.5423026692834,0.340271158034876
1,20120326 23:00,0.0918146771860422,-2.14691183018524,0.525692058861444,-3.04150876027808,0.630919859632096
1,20120327 0:00,0.0682266692378842,-2.29588744675022,0.650469901686052,-3.13808260394309,0.779154120870725
1,20120327 1:00,0.0755568068725398,-2.95579006446595,0.935551611719717,-3.99982898552895,1.13217378045028
1,20120327 2:00,0.171694388357703,-2.1878793432015,0.948924875797117,-2.92346494521968,1.124760210364
1,20120327 3:00,0.125646084567617,-1.9961160034291,1.12963539294557,-2.63218173205351,1.35416901803396
1,20120327 4:00,0.0840146587179335,-2.01726427040847,1.24999476964217,-2.6682968001981,1.52138620998011
1,20120327 5:00,0.0536603686621083,-1.79720797886637,1.13752218970917,-2.3793762550414,1.34263679789974
1,20120327 6:00,0.135137670668944,-1.83264561542639,1.56066598128638,-2.54645063571029,1.96249363011393
1,20120327 7:00,0.194248653631895,-1.7586266809986,1.85213455733227,-3.01797166559804,2.89495600096636
1,20120327 8:00,0.193308891964989,-1.45654940806353,1.50923035021946,-3.54822187172092,3.18696828936493
1,20120327 9:00,0.197161917535165,-1.45283417197256,1.25959608744133,-4.00691698955732,2.98639003203051
1,20120327 10:00,0.206747479382281,-1.3056536652918,1.19478719229701,-3.78583876867223,2.95344083164703
1,20120327 11:00,0.304106748719464,-1.75576880708247,1.34909408549777,-4.53210433565993,3.24874804008395
1,20120327 12:00,0.258622303613129,-2.42393972867394,0.837481008485452,-5.49539783551652,1.66677455667221
1,20120327 13:00,0.213419789953175,-2.10328627528402,0.390676826617454,-5.17204984222198,0.628051014583063
1,20120327 14:00,0.19340287086754,-1.86808325198642,0.254886760600779,-4.74001912049233,0.308855635868119
1,20120327 15:00,0.148294330848869,-1.79463589234185,-0.000233969491155506,-4.49058888349373,-0.260753665761258
1,20120327 16:00,0.081195374769469,-1.65002747218561,0.0357709722556903,-4.15745269416,-0.307706276307714
1,20120327 17:00,0.0561037485751627,-1.90523561289613,0.0642320214460537,-4.19019252229108,-0.365779241983594
1,20120327 18:00,0.0826050162175742,-1.98211242124006,-0.0304095397170832,-4.013329945583,-0.57500666441868
1,20120327 19:00,0.130908748429136,-2.01726427040847,-0.245067573369706,-3.68390652026414,-1.00375813440869
1,20120327 20:00,0.127149701761512,-2.00954801083492,-0.550252317700111,-3.14353059410072,-1.58860644121542
1,20120327 21:00,0.175265480376988,-1.75233935838311,-0.745364811547303,-2.51438585558191,-2.15409709279687
1,20120327 22:00,0.124894273340035,-1.3773863005867,-0.95693670733591,-1.75563190054421,-2.51695016201992
1,20120327 23:00,0.0932243175818936,-0.712930615086195,-1.05775054422708,-0.880094641038958,-1.69980999250966
1,20120328 0:00,0.0618362932701349,0.280466358161007,-1.2724085778797,0.449749924285131,-1.69486761245214
1,20120328 1:00,0.0109805233007137,1.20911193549212,-1.09105282712594,1.58154446559942,-1.47096317049047
1,20120328 2:00,0,1.522024126824,-1.09875203353348,1.96304509937086,-1.50601846347052
1,20120328 3:00,0.00891304847532326,1.8166401030705,-1.08878835465313,2.33885169383227,-1.5072067784868
1,20120328 4:00,0.0537543465124051,2.34160073590465,-1.04621627216433,3.01815058351784,-1.47690474557183
1,20120328 5:00,0.048397706905097,2.87922797918251,-1.01994839147976,3.8050668161628,-1.43650203501855
1,20120328 6:00,0.0442627551498084,2.492661793789,-0.986887093376754,3.45317518680348,-1.35985571646893
1,20120328 7:00,0.0539422958994754,1.24195129590176,-0.717867763607127,2.34454573314229,-1.29984580814714
1,20120328 8:00,0.0499013251512454,0.992841290508617,-1.11052729039209,2.12133939218945,-1.54107375645058
1,20120328 9:00,0.0259374121154234,0.763904035081395,-2.15897804530233,1.80873663406927,-2.07106225370839
1,20120328 10:00,0,-0.171548602873276,-2.17890540306305,1.22509760479207,-2.44656979885069
1,20120328 11:00,0,-0.835841950588329,-1.68525040399084,0.531563616831455,-2.62362873627538
1,20120328 12:00,0,-1.19848231625481,-1.39720950544962,0.164867485266072,-2.54222915766068
1,20120328 13:00,0,-0.852730764513288,-1.79575666066388,0.576546527380625,-2.82801891907436
1,20120328 14:00,0,-0.101647678572752,-2.08108019223773,1.42609719243583,-3.10489631786599
1,20120328 15:00,0,0.364202105524033,-2.07609835279755,2.02169370426408,-3.14529902841928
1,20120328 16:00,0,0.407831541496844,-1.98325498141241,2.22326269583884,-2.996165493877
1,20120328 17:00,0,0.728719006071064,-2.03624363727612,2.68106345636456,-2.34080976240238
1,20120328 18:00,0,1.17767997624289,-1.83651716517443,3.0079013127598,-1.40798247462799
1,20120328 19:00,0,1.51733278962262,-1.54077706022567,3.12690673433925,-0.649837494245745
1,20120328 20:00,0,1.79834388798513,-1.31704717991221,3.11324103999519,-0.194712843013145
1,20120328 21:00,0,1.705924545118,-1.12184965275613,2.89117350690436,0.0554274679123452
1,20120328 22:00,0,1.07822362757369,-0.727378547992922,2.37927937293343,0.171288181998974
1,20120328 23:00,0,0.778447180405665,-0.0185986640039211,1.18182290603591,0.0679047755832132
1,20120329 0:00,0,0.808471738494481,0.238645408907102,1.06053986873245,0.303191148805289
1,20120329 1:00,0,0.77270072361428,1.21095293458425,1.02983023502465,1.54252819207795
1,20120329 2:00,0,1.38010348117916,1.05705574495157,1.77903117789813,1.33979209060626
1,20120329 3:00,0,1.94378452322272,0.850355120752841,2.53165312964318,1.04144748673599
1,20120329 4:00,0.00684850943838362,2.11161949570775,0.838621024182607,2.76941324621719,1.00861806121359
1,20120329 5:00,0.0451085421231793,2.13606604632182,0.824179059173089,2.81901787485493,1.00804210637986
1,20120329 6:00,0.107508689868049,1.8930109181012,0.951448875819467,2.54533716512946,1.18658810483504
1,20120329 7:00,0.12902922404307,1.107900542611,1.21952785130865,1.79328538152966,1.80689146075836
1,20120329 8:00,0.107414713070006,-0.0471989739036331,1.45105060286748,0.371856195392986,3.02676379859085
1,20120329 9:00,0.0888074417459996,-1.23802806439267,1.65007893315491,-2.20074247602646,3.75189093425237
1,20120329 10:00,0.0491495149759173,-1.69687101437975,1.22404096537412,-4.28812805582846,3.33317177013328
1,20120329 11:00,0.102903859383815,-1.89996543486584,0.751969234125498,-4.72202601437239,1.97219049803783
1,20120329 12:00,0.0613664124366818,-2.01185541652253,0.22619144549773,-4.91417267932548,0.673988302818556
1,20120329 13:00,0.0537543433556434,-1.99728151134876,-0.0233837623230047,-4.92557604223071,-0.166329799588243
1,20120329 14:00,0.105629168638744,-1.96343244126775,-0.171413903670565,-4.68553525307566,-0.791816749015099
1,20120329 15:00,0.118691848863864,-1.92018085171978,-0.391202558659169,-4.54071254417926,-1.5601404972061
1,20120329 16:00,0.053002537389331,-1.90090568681254,-0.657476288522159,-4.38106546350607,-2.53523203070487
1,20120329 17:00,0.00836387294284292,-1.81252200382322,-0.907954119155989,-3.96199187673894,-3.44696853249374
1,20120329 18:00,0,-1.74482386366119,-1.24914554250585,-3.71339856540497,-4.46468072368827
1,20120329 19:00,0,-1.66913358195226,-1.65848498824438,-3.59822460006216,-5.45705090219883
1,20120329 20:00,0,-1.68793862088615,-2.05970082866506,-3.77953807025529,-6.24783688890516
1,20120329 21:00,0,-1.61459896904396,-2.43835109875836,-3.64212754724729,-6.83761463864098
1,20120329 22:00,0,-1.74200310782111,-3.27417982368422,-3.23445732338539,-6.97066020523178
1,20120329 23:00,0,-1.69875151827314,-4.24675590479396,-2.54227319503804,-6.87850743183555
1,20120330 0:00,0,-1.14353274374983,-4.81044385157171,-1.57583818881997,-6.98045143740513
1,20120330 1:00,0,-0.970389389113876,-4.44394645573333,-1.28881645279765,-6.24454090434548
1,20120330 2:00,0.00638743912704468,-0.480481993445724,-4.94826897385447,-0.641137418729048,-6.89657067157482
1,20120330 3:00,0.0638097902452284,0.513447230293661,-5.02270067946175,0.716667518733889,-6.99203359329624
1,20120330 4:00,0.0909688933694329,1.44818689879433,-4.73403925707453,1.99986778930326,-6.61318388508104
1,20120330 5:00,0.0887134638957026,2.1894222520915,-4.18200410715386,3.06754346662454,-5.87950029801451
1,20120330 6:00,0.0446327865560629,2.6606621726459,-3.4624976196168,3.82409005164154,-4.96809957365528
1,20120330 7:00,0.00778827110528979,2.46032829337639,-2.46482648868842,4.28995474935471,-4.27164052210277
1,20120330 8:00,0.00638450439084781,1.64305712681103,-1.57450877930901,4.42369052260096,-3.87597973333285
1,20120330 9:00,0.0548820575663816,1.16407703364848,-1.80162090667482,3.84122149366895,-4.26383537755951
1,20120330 10:00,0.204210123723438,0.531659401136343,-2.11938703445975,2.727125134725,-5.18904520380297
1,20120330 11:00,0.419227503459535,0.0198974004569719,-2.46530361500642,1.40303045415472,-6.501510278539
1,20120330 12:00,0.562353147244928,-0.214128994871495,-2.69193861605423,0.418248851159618,-7.26341246510808
1,20120330 13:00,0.703693242390043,0.0267269645229775,-3.08222794417447,0.705614975490398,-7.758138550004
1,20120330 14:00,0.804999509886428,-0.256016987809665,-3.56460265166781,-0.0326949131748382,-8.42878058499034
1,20120330 15:00,0.80631517979776,-0.350720276191612,-4.20156628619167,-0.200140943313736,-9.32096864585847
1,20120330 16:00,0.841368269770085,-0.487766861782796,-4.91582438423078,-0.565980124673306,-9.77546821656989
1,20120330 17:00,0.596184551469741,-0.392608269129781,-5.33283278615876,-0.408481383453552,-10.389072656817
1,20120330 18:00,0.30391879828014,-0.125344662013419,-5.62053995590998,0.0966198427740128,-10.9498422724636
1,20120330 19:00,0.345926134478757,0.340886911559247,-5.68733764042934,0.831613968466201,-10.8495761848694
1,20120330 20:00,0.324875475875919,1.89165325881364,-4.69539202531691,3.75611691069407,-9.27173619566251
1,20120330 21:00,0.462550499046944,2.4630601190028,-3.58034782016166,5.16752668288794,-7.24239861441468
1,20120330 22:00,0.497321670199934,3.35181405612569,-2.31405457220188,6.2705704985884,-4.28424883251881
1,20120330 23:00,0.43106849688489,4.73502843162741,-1.6169730216106,6.83369757684429,-2.39420306158148
1,20120331 0:00,0.410017848804591,4.92352439984917,-1.16227164056099,6.87238147819651,-1.691740052688
1,20120331 1:00,0.5179964216106,5.4164629281454,-0.236271722628931,7.52902618227344,-0.406382357517734
1,20120331 2:00,0.334367061977246,5.48420180814261,-0.343973525118042,7.56944335289736,-0.53812574620282
1,20120331 3:00,0.279203072964481,5.39162533881308,-0.277300980720021,7.40561908796841,-0.456293949706797
1,20120331 4:00,0.305986271001022,5.22589087908656,0.224374947757397,7.17658845443287,0.202422993718635
1,20120331 5:00,0.349591199087068,4.95493535909769,0.778269931987112,6.81229502320928,0.960382754171158
1,20120331 6:00,0.378723790768336,4.63340147537756,1.12981607517668,6.42482908082798,1.47923116599701
1,20120331 7:00,0.482191513044916,4.22651660286094,1.23611915295814,6.037902034055,1.7154406778685
1,20120331 8:00,0.203082413721716,2.70555295065675,0.84540871795435,5.31362633647438,1.68061863680637
1,20120331 9:00,0.0610844841470607,1.89088002055687,0.426257547228328,4.62222327100122,1.27436149108143
1,20120331 10:00,0.0318579072497197,1.89223479815682,0.63420128709908,4.29834701040155,1.8489251686067
1,20120331 11:00,0.0525326555036239,1.53005758643836,0.877113144661101,3.73358441288333,2.42813178494025
1,20120331 12:00,0.0280988616343489,1.33722757471295,0.912081262352371,3.21893910693876,2.41478333586643
1,20120331 13:00,0.102698286848008,1.15975170912024,0.811839324970731,2.87727929126457,2.2139762324081
1,20120331 14:00,0.109752367769944,1.21620077578459,0.922338576875143,2.70914386146907,2.22964615088607
1,20120331 15:00,0,1.19904025951862,1.25663378200368,2.4165235461519,2.56277701038051
1,20120331 16:00,0,1.29929380191451,1.728004008482,2.08133047777754,2.69161856231042
1,20120331 17:00,0,1.33632438964632,1.74805239595833,1.97840141658862,2.52621386726527
1,20120331 18:00,0,1.30019698698114,1.7830205136496,1.96816240003056,2.48732925474588
1,20120331 19:00,0,1.10556060512246,1.80400138426436,1.76338206886938,2.48500778534174
1,20120331 20:00,0,0.96647010486151,1.60724744205482,1.54135707824198,2.31902272294555
1,20120331 21:00,0,0.848152861133037,1.36200437664671,1.34034901633903,2.10951010922169
1,20120331 22:00,0.00262251877801057,0.425462249950398,0.804845701432477,1.04449532737195,1.88780978112608
1,20120331 23:00,0,0.543327901145557,1.19788734428235,0.73031918772202,1.5865991259386
1,20120401 0:00,0,0.585777599277147,1.16012177717578,0.762114028612836,1.47923116599701
1,20120401 1:00,0,0.111903158640772,0.747490095025884,0.151707569773863,0.941060336770185
1,20120401 2:00,0,-0.199957083977611,0.463474825792026,-0.266119697162979,0.556148848481896
1,20120401 3:00,0.00900996106181702,0.176032166277791,0.530860614193053,0.23602976077276,0.632905391600968
1,20120401 4:00,0.0179494400512287,0.111463918862436,0.679652053011427,0.160355999619903,0.831004999209751
1,20120401 5:00,0.033361525495868,0.0367931565453583,0.67558177049056,0.0468453578906192,0.819717272280475
1,20120401 6:00,0.00129217202893251,-0.217526675111041,0.762414464269064,-0.282876029989683,0.929208223494446
1,20120401 7:00,0.0204838588693675,-0.550909666867876,0.707239523430639,-0.736378070041443,0.837213249020852
1,20120401 8:00,0.0322338112851298,-0.650617096550092,1.12512186223969,-1.12177372505563,1.25316598636465
1,20120401 9:00,0.0180375431678624,-1.65559770938229,1.25537090290745,-2.12228895286947,1.3333088475625
1,20120401 10:00,0.0017649897030903,-2.2516460885839,0.303829300251338,-2.899026058417,0.593962733694968
1,20120401 11:00,0.0195470340431662,-2.23759041567716,-0.549573268290524,-3.30766436864242,-0.429834098790305
1,20120401 12:00,0.0440748026059763,-2.04344643365276,-0.756253169627901,-3.72873479677153,-1.29165204984048
1,20120401 13:00,0.04755192098398,-2.02983000052435,-0.907305876513424,-3.78927380569381,-1.97455952906164
1,20120401 14:00,0.0694483570899037,-1.98766298180412,-0.902783340379127,-3.61684573563838,-2.51749919435978
1,20120401 15:00,0.129405129130734,-1.95032760064558,-1.03212787382002,-3.3179343790846,-3.01923865636607
1,20120401 16:00,0.206277597496574,-1.81284555002649,-1.28222412204665,-2.68281531226598,-3.60337852495607
1,20120401 17:00,0.238793341280341,-1.64856987292892,-1.4929743059049,-2.33633759155897,-4.14067432678958
1,20120401 18:00,0.327694754563114,-1.36042857834066,-1.74714083665239,-1.93418560371808,-4.77448019386839
1,20120401 19:00,0.411239534552102,-0.944029268478373,-1.9664838391658,-1.46500828457037,-5.65830921243064
1,20120401 20:00,0.61450990607892,-0.637000663421684,-2.20301247898954,-0.963399353500011,-6.34065230530534
1,20120401 21:00,0.790903085935089,-0.57638557401135,-2.46124929225791,-0.867185571462809,-6.87738372079238
1,20120401 22:00,0.744290930827032,-0.763062479804044,-3.67193221540924,-0.972047783346052,-7.04782839742444
1,20120401 23:00,0.753970473681207,-0.0145978975199246,-4.39825151857735,0.100898044428373,-6.8536794942409
1,20120402 0:00,0.862043027494275,0.610440307051849,-5.06984813452047,0.985199996186036,-7.34469561566438
1,20120402 1:00,0.776900640886302,0.697643290667234,-5.29213081156302,1.04043474638767,-7.53734190333447
1,20120402 2:00,0.639601529116464,1.06291466671142,-5.3348557808088,1.56071202044408,-7.50366778491085
1,20120402 3:00,0.497885523622415,1.25764674666549,-5.31249504924092,1.84097458977069,-7.44473807766951
1,20120402 4:00,0.439244429910947,1.2639923948921,-5.08170035555808,1.84048376215366,-7.14167101185694
1,20120402 5:00,0.346114085970334,0.980421239765503,-5.00024340484648,1.50770263780437,-7.14860391859122
1,20120402 6:00,0.321022453462505,0.680985964072385,-5.05454803865421,1.15577923639075,-7.66312463979916
1,20120402 7:00,0.322901977848571,0.0170725183634066,-4.04631862420928,0.328243874070838,-7.60667097067721
1,20120402 8:00,0.121605110662625,-0.573072766711241,-3.34435137248881,-0.721636398765629,-7.70719811832419
1,20120402 9:00,0.171130528621698,-0.633356424864028,-3.62545771219939,-0.923366549366745,-8.395041507889
1,20120402 10:00,0.185038996872443,0.0959965181818574,-3.47931435945213,0.328734701687873,-8.27074439429594
1,20120402 11:00,0.486514405769243,-0.2137504358795,-3.34475067126681,0.07890344461739,-7.94440257016116
1,20120402 12:00,0.219904139562206,-0.260946194564905,-3.98362871606359,0.0214766134243716,-8.60748557853213
